"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Seated Incline Curl (Dumbbell)",,"",0,"normal",20,6,,,
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Seated Incline Curl (Dumbbell)",,"",1,"normal",20,5,,,
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Seated Incline Curl (Dumbbell)",,"",2,"normal",20,5,,,
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Seated Shoulder Press (Machine)",,"",0,"normal",30,10,,,
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Seated Shoulder Press (Machine)",,"",1,"normal",30,6,,,
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Seated Shoulder Press (Machine)",,"",2,"normal",35,10,,,
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Triceps Rope Pushdown",,"",0,"normal",40,10,,,
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Triceps Rope Pushdown",,"",1,"normal",40,9,,,
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Triceps Rope Pushdown",,"",2,"normal",40,7,,,
"Afternoon workout 💪","15 Aug 2022, 15:53","15 Aug 2022, 16:57","","Walking",,"",0,"normal",,,0.65,480,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Iso-Lateral Row (Machine)",,"",0,"normal",60,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Iso-Lateral Row (Machine)",,"",1,"normal",60,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Iso-Lateral Row (Machine)",,"",2,"normal",60,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Face Pull",0,"",0,"normal",36,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Face Pull",0,"",1,"normal",36,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Face Pull",0,"",2,"normal",40,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Triceps Rope Pushdown",0,"",0,"normal",36,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Triceps Rope Pushdown",0,"",1,"normal",36,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Triceps Rope Pushdown",0,"",2,"normal",40,7,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Shoulder Press (Dumbbell)",,"",0,"normal",24,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Shoulder Press (Dumbbell)",,"",1,"normal",24,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Shoulder Press (Dumbbell)",,"",2,"normal",24,7,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Incline Bench Press (Smith Machine)",,"",0,"normal",27,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Incline Bench Press (Smith Machine)",,"",1,"normal",32,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Incline Bench Press (Smith Machine)",,"",2,"normal",34.5,9,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Chest Press (Machine)",,"",1,"normal",45,8,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Chest Press (Machine)",,"",2,"normal",45,7,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Walking",,"",0,"normal",,,1.2,900,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",35,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",45,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Lat Pulldown (Machine)",,"",0,"normal",55,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Lat Pulldown (Machine)",,"",1,"normal",65,10,,,
"Evening workout 🏋️","12 Aug 2022, 19:44","12 Aug 2022, 21:01","","Lat Pulldown (Machine)",,"",2,"normal",65,8,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Seated Shoulder Press (Machine)",,"",0,"normal",30,10,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Seated Shoulder Press (Machine)",,"",1,"normal",35,6,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Seated Shoulder Press (Machine)",,"",2,"normal",40,6,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Iso-Lateral Row (Machine)",,"",0,"normal",50,10,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Iso-Lateral Row (Machine)",,"",1,"normal",50,10,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Iso-Lateral Row (Machine)",,"",2,"normal",50,10,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Hammer Curl (Dumbbell)",,"",0,"normal",20,10,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Hammer Curl (Dumbbell)",,"",1,"normal",20,10,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Hammer Curl (Dumbbell)",,"",2,"normal",20,7,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Triceps Rope Pushdown",,"",0,"normal",22.5,10,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Triceps Rope Pushdown",,"",1,"normal",22.5,10,,,
"Morning workout ☀️","2 Aug 2022, 11:05","2 Aug 2022, 11:06","","Triceps Rope Pushdown",,"",2,"normal",22.5,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Walking",,"",0,"normal",,,1.1,600,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Bench Press (Barbell)",,"",0,"normal",30,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Bench Press (Barbell)",,"",1,"normal",35,8,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Pendulum Squat",,"",0,"normal",10,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Pendulum Squat",,"",1,"normal",15,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Pendulum Squat",,"",2,"normal",15,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Seated Calf Raise",,"",0,"normal",10,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Seated Calf Raise",,"",1,"normal",15,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Seated Calf Raise",,"",2,"normal",15,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Romanian Deadlift (Dumbbell)",,"",0,"normal",36,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Romanian Deadlift (Dumbbell)",,"",1,"normal",40,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Romanian Deadlift (Dumbbell)",,"",2,"normal",40,10,,,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Walking",,"",0,"normal",,,2,480,
"Afternoon workout 💪","1 Aug 2022, 17:21","1 Aug 2022, 18:14","","Triceps Rope Pushdown",,"",0,"normal",18,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Chin Up (Assisted)",,"",0,"normal",68,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Chin Up (Assisted)",,"",1,"normal",68,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Chin Up (Assisted)",,"",2,"normal",68,9,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Lateral Raise (Dumbbell)",,"",0,"normal",16,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Lateral Raise (Dumbbell)",,"",1,"normal",16,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Lateral Raise (Dumbbell)",,"",2,"normal",16,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Chest Press (Machine)",,"",1,"normal",45,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Chest Press (Machine)",,"",2,"normal",45,7,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Arnold Press (Dumbbell)",,"",0,"normal",16,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Arnold Press (Dumbbell)",,"",1,"normal",16,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Arnold Press (Dumbbell)",,"",2,"normal",20,10,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Around The World",,"",0,"normal",12,4,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Around The World",,"",1,"normal",8,8,,,
"Evening workout 🏋️","31 Jul 2022, 12:09","31 Jul 2022, 12:54","","Around The World",,"",2,"normal",8,8,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Cycling",,"",0,"normal",,,6.3,960,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Triceps Rope Pushdown",,"",0,"normal",20,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Triceps Rope Pushdown",,"",1,"normal",20,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Triceps Rope Pushdown",,"",2,"normal",20,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Squat (Barbell)",,"",0,"normal",40,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Squat (Barbell)",,"",1,"normal",45,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Squat (Barbell)",,"",2,"normal",50,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Chest Press (Machine)",,"",0,"normal",40,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Chest Press (Machine)",,"",1,"normal",45,7,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Chest Press (Machine)",,"",2,"normal",45,6,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Lateral Raise (Dumbbell)",,"",0,"normal",16,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Lateral Raise (Dumbbell)",,"",1,"normal",16,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Lateral Raise (Dumbbell)",,"",2,"normal",16,10,,,
"Afternoon workout 💪","25 Jul 2022, 17:13","25 Jul 2022, 17:49","","Cycling",,"",0,"normal",,,2.2,360,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Cycling",,"",0,"normal",,,6.3,960,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Iso-Lateral Row (Machine)",,"",0,"normal",60,8,,,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Iso-Lateral Row (Machine)",,"",1,"normal",60,8,,,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Iso-Lateral Row (Machine)",,"",2,"normal",60,10,,,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Incline Bench Press (Smith Machine)",,"",0,"normal",22,10,,,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Incline Bench Press (Smith Machine)",,"",1,"normal",27,10,,,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Incline Bench Press (Smith Machine)",,"",2,"normal",32,7,,,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Incline Bench Press (Smith Machine)",,"",3,"normal",32,6,,,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Preacher Curl (Barbell)",,"",0,"normal",17.5,10,,,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Preacher Curl (Barbell)",,"",1,"normal",17.5,5,,,
"Afternoon workout 💪","23 Jul 2022, 11:21","23 Jul 2022, 11:49","","Preacher Curl (Barbell)",,"",2,"normal",17.5,6,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Cycling",,"",0,"normal",,,3,480,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Single Arm Tricep Cable Pushdown",,"",0,"normal",10,15,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Single Arm Tricep Cable Pushdown",,"",1,"normal",10,15,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Single Arm Tricep Cable Pushdown",,"",2,"normal",10,15,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Iso-Lateral Row (Machine)",,"",0,"normal",55,10,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Iso-Lateral Row (Machine)",,"",1,"normal",60,9,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Iso-Lateral Row (Machine)",,"",2,"normal",60,7,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Chest Press (Machine)",,"",1,"normal",45,7,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Chest Press (Machine)",,"",2,"normal",45,5,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Cross Body Hammer Curl",,"",0,"normal",12,16,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Cross Body Hammer Curl",,"",1,"normal",12,16,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Cross Body Hammer Curl",,"",2,"normal",12,16,,,
"Afternoon workout 💪","13 Jul 2022, 17:02","13 Jul 2022, 17:35","","Cycling",,"",0,"normal",,,2.7,480,
"Afternoon workout 💪","9 Jul 2022, 13:54","9 Jul 2022, 14:31","","Cycling",,"",0,"normal",,,3.6,600,
"Afternoon workout 💪","9 Jul 2022, 13:54","9 Jul 2022, 14:31","","Walking",,"",0,"normal",,,2,600,
"Afternoon workout 💪","9 Jul 2022, 13:54","9 Jul 2022, 14:31","","Triceps Rope Pushdown",,"",0,"normal",17.5,10,,,
"Afternoon workout 💪","9 Jul 2022, 13:54","9 Jul 2022, 14:31","","Triceps Rope Pushdown",,"",1,"normal",20,9,,,
"Afternoon workout 💪","9 Jul 2022, 13:54","9 Jul 2022, 14:31","","Triceps Rope Pushdown",,"",2,"normal",20,10,,,
"Afternoon workout 💪","9 Jul 2022, 13:54","9 Jul 2022, 14:31","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,5,,,
"Afternoon workout 💪","9 Jul 2022, 13:54","9 Jul 2022, 14:31","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,8,,,
"Afternoon workout 💪","9 Jul 2022, 13:54","9 Jul 2022, 14:31","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,6,,,
"Afternoon workout 💪","9 Jul 2022, 13:54","9 Jul 2022, 14:31","","Cycling",,"",0,"normal",,,2.6,480,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Cycling",,"",0,"normal",,,3.2,480,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Seated Leg Curl (Machine)",,"",0,"normal",30,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Seated Leg Curl (Machine)",,"",1,"normal",35,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Seated Leg Curl (Machine)",,"",2,"normal",40,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Leg Press Horizontal (Machine)",,"",0,"normal",140,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Leg Press Horizontal (Machine)",,"",1,"normal",150,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Leg Press Horizontal (Machine)",,"",2,"normal",160,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Romanian Deadlift (Dumbbell)",,"",0,"normal",32,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Romanian Deadlift (Dumbbell)",,"",1,"normal",36,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Romanian Deadlift (Dumbbell)",,"",2,"normal",36,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Squat (Barbell)",,"",0,"normal",35,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Squat (Barbell)",,"",1,"normal",40,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Squat (Barbell)",,"",2,"normal",45,10,,,
"Afternoon workout 💪","5 Jul 2022, 16:47","5 Jul 2022, 17:23","","Cycling",,"",0,"normal",,,3.2,480,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Cycling",,"",0,"normal",,,3.2,480,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Incline Bench Press (Dumbbell)",,"",0,"normal",28,10,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Incline Bench Press (Dumbbell)",,"",1,"normal",28,10,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Incline Bench Press (Dumbbell)",,"",2,"normal",28,8,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Seated Incline Curl (Dumbbell)",,"",0,"normal",8,10,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Seated Incline Curl (Dumbbell)",,"",1,"normal",8,8,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Seated Incline Curl (Dumbbell)",,"",2,"normal",8,6,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Triceps Rope Pushdown",,"",0,"normal",17.5,10,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Triceps Rope Pushdown",,"",1,"normal",17.5,10,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Triceps Rope Pushdown",,"",2,"normal",20,5,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Dumbbell Row",,"",0,"normal",14,20,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Dumbbell Row",,"",1,"normal",14,20,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Dumbbell Row",,"",2,"normal",14,20,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Iso-Lateral Row (Machine)",,"",0,"normal",50,10,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Iso-Lateral Row (Machine)",,"",1,"normal",55,10,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Iso-Lateral Row (Machine)",,"",2,"normal",55,10,,,
"Afternoon workout 💪","4 Jul 2022, 16:28","4 Jul 2022, 17:22","","Cycling",,"",0,"normal",,,4,600,
"Afternoon workout 💪","27 Jun 2022, 16:05","27 Jun 2022, 16:25","","Walking",,"",0,"normal",,,2,1200,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Cycling",,"",0,"normal",,,2,5,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Preacher Curl (Barbell)",,"",0,"normal",17.5,8,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Preacher Curl (Barbell)",,"",1,"normal",17.5,6,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Preacher Curl (Barbell)",,"",2,"normal",17.5,6,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Triceps Rope Pushdown",,"",0,"normal",17.5,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Triceps Rope Pushdown",,"",1,"normal",17.5,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Triceps Rope Pushdown",,"",2,"normal",17.5,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Lateral Raise (Cable)",,"",0,"normal",7.5,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Upright Row (Cable)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Upright Row (Cable)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Upright Row (Cable)",,"",2,"normal",20,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Chest Press (Machine)",,"",1,"normal",45,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Chest Press (Machine)",,"",2,"normal",45,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Lat Pulldown (Cable)",,"",0,"normal",50,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Lat Pulldown (Cable)",,"",1,"normal",50,8,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Lat Pulldown (Cable)",,"",2,"normal",50,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Incline Bench Press (Smith Machine)",,"",0,"normal",27,10,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Incline Bench Press (Smith Machine)",,"",1,"normal",32,6,,,
"Afternoon workout 💪","23 Jun 2022, 16:37","23 Jun 2022, 17:27","","Incline Bench Press (Smith Machine)",,"",2,"normal",32,6,,,
"Afternoon workout 💪","20 Jun 2022, 16:30","20 Jun 2022, 17:19","","Squat (Smith Machine)",,"",0,"normal",37,10,,,
"Afternoon workout 💪","20 Jun 2022, 16:30","20 Jun 2022, 17:19","","Squat (Smith Machine)",,"",1,"normal",37,10,,,
"Afternoon workout 💪","20 Jun 2022, 16:30","20 Jun 2022, 17:19","","Squat (Smith Machine)",,"",2,"normal",37,10,,,
"Afternoon workout 💪","20 Jun 2022, 16:30","20 Jun 2022, 17:19","","Squat (Smith Machine)",,"",3,"normal",37,10,,,
"Afternoon workout 💪","20 Jun 2022, 16:30","20 Jun 2022, 17:19","","Leg Press Horizontal (Machine)",,"",0,"normal",140,10,,,
"Afternoon workout 💪","20 Jun 2022, 16:30","20 Jun 2022, 17:19","","Leg Press Horizontal (Machine)",,"",1,"normal",150,10,,,
"Afternoon workout 💪","20 Jun 2022, 16:30","20 Jun 2022, 17:19","","Leg Press Horizontal (Machine)",,"",2,"normal",160,10,,,
"Afternoon workout 💪","20 Jun 2022, 16:30","20 Jun 2022, 17:19","","Seated Shoulder Press (Machine)",,"",0,"normal",35,10,,,
"Afternoon workout 💪","20 Jun 2022, 16:30","20 Jun 2022, 17:19","","Seated Shoulder Press (Machine)",,"",1,"normal",40,6,,,
